Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
13,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
14,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
14,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
14,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
14,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
14,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
14,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
14,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
15,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
15,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
15,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
15,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
15,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
15,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
15,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
16,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
16,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
16,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
16,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
16,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
16,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
16,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
17,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
17,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
17,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
17,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
17,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
17,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
17,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
18,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
18,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
18,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
18,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
18,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
18,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
18,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
19,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
19,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
19,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
19,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
19,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
19,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
19,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
20,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
20,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
20,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
20,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
20,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
20,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
20,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
21,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
21,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
21,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
21,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
21,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
21,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
21,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
22,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
22,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
22,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
22,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
22,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
22,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
22,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
23,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
23,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
23,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
23,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
23,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
23,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
23,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
24,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
24,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
24,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
24,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
24,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
24,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
24,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
25,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
25,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
25,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
25,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
25,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
25,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
25,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
26,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
26,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
26,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
26,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
26,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
26,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
