Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
31,majority ensemble,0.0,4,0.7479674796747967,0.5567567567567567
31,union ensemble,0.0,5,0.7534153005464481,0.34054054054054056
31,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
32,function,0.0,1,0.8864864864864864,0.5
32,line,0.0,1,0.9603603603603603,0.5
32,branch,0.0,1,0.8495495495495495,0.5
32,ga_multi,0.0,1,0.8684684684684685,0.5
32,majority ensemble,0.0,3,0.7530487804878049,0.5567567567567567
32,union ensemble,0.0,5,0.7520491803278688,0.34054054054054056
32,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
33,function,0.0,1,0.890990990990991,0.5
33,line,0.0,1,0.9603603603603603,0.5
33,branch,0.0,1,0.8495495495495495,0.5
33,ga_multi,0.0,1,0.8684684684684685,0.5
33,majority ensemble,0.0,3,0.7540650406504065,0.5567567567567567
33,union ensemble,0.0,5,0.7517146776406036,0.34324324324324323
33,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
34,function,0.0,1,0.8882882882882883,0.5
34,line,0.0,1,0.9603603603603603,0.5
34,branch,0.0,1,0.8495495495495495,0.5
34,ga_multi,0.0,1,0.8684684684684685,0.5
34,majority ensemble,0.0,3,0.7536231884057971,0.5648648648648649
34,union ensemble,0.0,5,0.7520491803278688,0.34054054054054056
34,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
35,function,0.0,1,0.8882882882882883,0.5
35,line,0.0,1,0.9603603603603603,0.5
35,branch,0.0,1,0.8495495495495495,0.5
35,ga_multi,0.0,1,0.8684684684684685,0.5
35,majority ensemble,0.0,4,0.7479674796747967,0.5567567567567567
35,union ensemble,0.0,5,0.7530864197530864,0.34324324324324323
35,intersection ensemble,0.0,1,0.773076923076923,0.6486486486486487
36,function,0.0,1,0.8936936936936937,0.5
36,line,0.0,1,0.9603603603603603,0.5
36,branch,0.0,1,0.8495495495495495,0.5
36,ga_multi,0.0,1,0.8684684684684685,0.5
36,majority ensemble,0.0,3,0.7535787321063394,0.5594594594594594
36,union ensemble,0.0,6,0.7503401360544217,0.33783783783783783
36,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
37,function,0.0,1,0.8918918918918919,0.5
37,line,0.0,1,0.9603603603603603,0.5
37,branch,0.0,1,0.8495495495495495,0.5
37,ga_multi,0.0,1,0.8684684684684685,0.5
37,majority ensemble,0.0,3,0.7536231884057971,0.5648648648648649
37,union ensemble,0.0,5,0.752710027100271,0.33513513513513515
37,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
38,function,0.0,1,0.8972972972972972,0.5
38,line,0.0,1,0.9603603603603603,0.5
38,branch,0.0,1,0.8495495495495495,0.5
