Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
14,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
14,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
15,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
15,line,0.625,1,0.5987654320987654,0.7545454545454545
15,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
15,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
15,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
15,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
15,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
16,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
16,line,0.625,1,0.5987654320987654,0.7545454545454545
16,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
16,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
16,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
16,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
16,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
17,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
17,line,0.625,1,0.5987654320987654,0.7545454545454545
17,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
17,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
17,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
17,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
17,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
18,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
18,line,0.625,1,0.5987654320987654,0.7545454545454545
18,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
18,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
18,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
18,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
18,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
19,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
19,line,0.625,1,0.5987654320987654,0.7545454545454545
19,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
19,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
19,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
